time,dx,dy,dz
1728456135997,-0.0426435637002292,0.040345965490005846,0.02304167490300644
1728456136077,-0.030223134107222868,0.03618987982789509,0.009516274331702913
1728456136158,-0.01593710183360197,0.030057975917247032,-0.0032932111818245033
1728456136238,-0.0010935738028862562,0.02260415899758711,-0.014648345296264338
1728456136319,0.012890165685046865,0.014665239786123349,-0.024305865952987855
1728456136399,0.02470439630964064,0.007056097431244592,-0.03246227743029808
1728456136480,0.0333575473676706,0.000392558775075563,-0.03954883375503345
1728456136561,0.03835418183015004,-0.005015172733876155,-0.04598900989713831
1728456136641,0.03981052290995285,-0.00919064974019844,-0.05203955842606758
1728456136721,0.038473071629027036,-0.012457294605001688,-0.05778128809285491
1728456136802,0.03561028227501155,-0.015362306808019085,-0.06323562857429477
1728456136882,0.032769711033283355,-0.018567355323218963,-0.06850829441120994
1728456136963,0.03143318408207171,-0.022707176993966884,-0.07384616124345772
1728456137043,0.0326473121795841,-0.028225792422279086,-0.07954853470532348
1728456137125,0.03673489839036507,-0.03522334096144774,-0.0857680229927014
1728456137203,0.043185699804976226,-0.043367169456217165,-0.09231322948248165
1728456137285,0.05077745290248383,-0.05191777167524041,-0.09857818232593013
1728456137365,0.05790360541072094,-0.059884971275645155,-0.10366241949084094
1728456137446,0.06301085624057606,-0.06627524438505637,-0.10664536419461279
1728456137526,0.06500796854613487,-0.07034598221922593,-0.1068955274152279
1728456137607,0.06351635717850834,-0.07177391366805387,-0.1042737583656948
1728456137686,0.05889062434080995,-0.07068046688379892,-0.0991395830497321
1728456137768,0.052020836623834985,-0.06751891724418976,-0.0921634665584956
1728456137849,0.04400444348123727,-0.06288443417422193,-0.08403849758133118
1728456137930,0.03581430505770868,-0.05733092782544862,-0.0752283129544381
1728456138009,0.028076132850901128,-0.05126011565077155,-0.06586267554079415
1728456138090,0.02101175099914832,-0.044903093200798924,-0.055811133892647295
1728456138169,0.014531404622447643,-0.03836960298999454,-0.044872937664782765
1728456138251,0.008402977703338936,-0.03171774935440846,-0.03296980367964697
1728456138331,0.0024116085645164162,-0.025003493584790024,-0.020243747436908918
1728456138412,-0.003549681088092263,-0.018294152871239804,-0.0070288719151376045
1728456138493,-0.009469406368452402,-0.011655141704739561,0.006261389668442827
1728456138574,-0.01525647452326948,-0.005131021748682691,0.019253417878275017
1728456138653,-0.020782793613965914,0.0012615798833853224,0.03167411750407904
1728456138734,-0.02589859362219967,0.007523699088969193,0.04333540142038988
1728456138814,-0.03042054917029358,0.013652629406921574,0.0540732593960521
1728456138895,-0.03411952312407354,0.01962138182610468,0.06369450391108601
1728456138975,-0.036740533926238834,0.025370197230159763,0.0719716130555648
1728456139057,-0.03806891499595022,0.030816076090486616,0.07869092173797865
1728456139138,-0.03802429761936694,0.035878920406072365,0.08372420734590418
1728456139220,-0.03673714438821147,0.040515058472644506,0.08707798877730541
1728456139298,-0.034559027986447506,0.044743024576025206,0.08888790336755766
1728456139378,-0.03198396651896649,0.04864579049462589,0.08936161755796809
1728456139459,-0.029502327852902785,0.052340211316344636,0.0887100481304855
1728456139540,-0.02744633127320229,0.05591679687933147,0.08711448648620068
1728456139620,-0.0258943726413294,0.05936660144704693,0.08474638800115754
1728456139702,-0.02467497015923372,0.06252186958621724,0.08180979157736827
1728456139780,-0.02346494578014181,0.0650387861186513,0.07855242531259218
1728456139863,-0.021935050950260694,0.06644158627049793,0.07521169477302045
1728456139942,-0.019879270281334606,0.06622777592020537,0.07191182232079521
1728456140023,-0.017277126816947545,0.0640094938983426,0.0685719705829948
1728456140103,-0.014272340358942365,0.05964591013568232,0.0648913009114259
1728456140184,-0.011088235317903105,0.05331665504984792,0.06043966208264541
