time,dx,dy,dz
1725366463205,-0.05576250157015618,0.05612429982241737,-0.03294908605010631
1725366463251,-0.0587655157086993,0.05217084601936472,-0.0410812152028306
1725366463367,-0.06213533166286237,0.04931342512691047,-0.04892741560646293
1725366463411,-0.06610884218186744,0.047350566718148995,-0.056275040458445905
1725366463526,-0.07060274633434946,0.045831456914816084,-0.0629075339637356
1725366463568,-0.07523005229504802,0.0441074467725703,-0.06861928576760497
1725366463690,-0.07941145004601927,0.041433736811645236,-0.07324404684170469
1725366463729,-0.0825429375784918,0.03709700973112359,-0.07668557306916991
1725366463849,-0.08416139784874267,0.030541670288610042,-0.07893565182719216
1725366463893,-0.08405175393363369,0.021472732715803994,-0.08006960329928034
1725366464009,-0.08226330259087526,0.009919266452915014,-0.08021854901270925
1725366464054,-0.07903901857219325,-0.0037533183151734033,-0.07952622549009661
1725366464172,-0.07469460032600661,-0.018888073180019595,-0.07810298882627413
1725366464213,-0.06950028776990894,-0.03463460007440196,-0.07599060768618042
1725366464332,-0.06361219665109717,-0.05008350021041526,-0.07314947498657365
1725366464376,-0.057074900133473314,-0.06440714101646193,-0.06947561232968079
1725366464492,-0.049884716562171694,-0.07696946255130882,-0.06484776110095636
1725366464534,-0.04207768260458948,-0.08737351403641738,-0.05919419404352056
1725366464653,-0.03379803602178915,-0.09543790919673781,-0.05255657832073907
1725366464694,-0.025314714066792667,-0.1011243609549166,-0.0451210643799338
1725366464814,-0.016978582842746906,-0.10445983032592965,-0.03719342295839082
1725366464861,-0.009139978144280383,-0.10549361064330053,-0.02911826094700697
1725366464976,-0.002062745649584649,-0.10430312428986972,-0.02117298958804789
1725366465022,0.004129479437797523,-0.10103034234594668,-0.013486922274975601
1725366465136,0.009455367326628215,-0.09591478479867395,-0.006028979319820139
1725366465179,0.014030777665406703,-0.08929700601867283,0.001325899441591744
1725366465298,0.01800052649403769,-0.08158838626365533,0.008683163885912936
1725366465337,0.02147790779479996,-0.07322168004923259,0.01602477978841511
1725366465461,0.02451495706567867,-0.06460169717927125,0.023166570031540542
1725366465501,0.02710937049877839,-0.05606843189626743,0.029796157936757526
1725366465620,0.029236912161115715,-0.047874943290488026,0.035570919763681756
1725366465666,0.030888967152663087,-0.04017723897701552,0.040229015913947126
1725366465780,0.03209655698169896,-0.03303467532723527,0.043665572865922785
1725366465827,0.03293190540062719,-0.02642248548633211,0.04594725399677985
1725366465942,0.03349050611616566,-0.020257898092367915,0.047268210764331346
1725366465987,0.033864819348696604,-0.01443682975853385,0.04787387391255656
1725366466103,0.03412233765315766,-0.008872658708619554,0.0479874014006687
1725366466145,0.03429646169988101,-0.003526436693879174,0.04776626898984082
1725366466264,0.034391367249327016,0.0015797428143535675,0.04729869925778449
1725366466308,0.03439534030828261,0.006370042127974361,0.046629272528407345
1725366466425,0.03429383311499021,0.010742048855997234,0.045789534982910635
1725366466466,0.03407525105699137,0.014607040615931708,0.044811015625798645
1725366466586,0.03372823985555591,0.017928747611299922,0.0437150695646542
1725366466629,0.033235340287635654,0.020741658785384937,0.042494324693350766
1725366466748,0.03257012978185872,0.02313653628993583,0.041107687488489475
1725366466794,0.031701998972429035,0.025218160853492662,0.039499092270345655
1725366466908,0.030607097743399106,0.027057207887166108,0.037630372303714736
1725366466951,0.02927989192465052,0.028661671137566055,0.035507687234975126
1725366467072,0.027739451617188403,0.029981092995955545,0.033185899090342315
1725366467112,0.026027231270380924,0.030938926091640447,0.03074904878491166
1725366467231,0.02419663311519481,0.03147643903084849,0.02827651480007528
1725366467276,0.02229779165326789,0.03158956539597673,0.025809092601148928
1725366467392,0.020363276621810412,0.03134458257747923,0.023329085224490415
