time,w,x,y,z
1725366403816,0.5795451532184949,-0.6155939228498202,0.17036197591844723,-0.5061109904877422
1725366403934,0.581232613969908,-0.6127152299453438,0.16947747840238914,-0.5079626755629787
1725366403980,0.5804385259438842,-0.6089198239796338,0.16661893814590806,-0.5143402521831562
1725366404094,0.580399306777586,-0.6054590336269609,0.16115438313839647,-0.5201781118875409
1725366404136,0.5825533560940085,-0.6011094657241975,0.15451530142401088,-0.5248085547570888
1725366404256,0.5854237782015199,-0.5964277144567043,0.14668335189673007,-0.5291851997368688
1725366404298,0.5892302139925314,-0.5910509356302135,0.1376520005091022,-0.5334027307436727
1725366404416,0.5909821908625693,-0.5868497277321789,0.12972153002952702,-0.538070415271778
1725366404461,0.5906629051763405,-0.5838908771602145,0.12292982586942969,-0.543209935411193
1725366404579,0.5924745126766994,-0.579124892168925,0.11707275674485124,-0.5476150844589649
1725366404622,0.5944707178892937,-0.5752322563355113,0.11143446741167364,-0.550722049963519
1725366404740,0.5954574608942518,-0.5739507744137934,0.11092434332209876,-0.5510959180340012
1725366404784,0.5952597623033523,-0.5742792787321667,0.11348349374692171,-0.5504458393415389
1725366404901,0.5966013398447224,-0.5721684228528984,0.1136411193885793,-0.5511586279553461
1725366404942,0.5982566148481405,-0.5695372433525914,0.11129412970900908,-0.5525667090199055
1725366405061,0.5983193453418455,-0.5680332366267605,0.10939202898891229,-0.5544236530584903
1725366405103,0.5976733067060115,-0.5688916913182516,0.11223618370762972,-0.5536712933383022
1725366405222,0.5982850873861659,-0.5688782853100887,0.11465997007270959,-0.5525265079404846
1725366405270,0.6008990889038102,-0.5660521398657674,0.1155043803380573,-0.5524165077463542
1725366405383,0.6023957711377051,-0.5637482547641458,0.11284781178292222,-0.5536899958836132
1725366405429,0.603930193262721,-0.562551447787834,0.11077101193334273,-0.5536551030856011
1725366405543,0.605348871189287,-0.5614638351473763,0.10941521261247004,-0.55347937379854
1725366405590,0.6063910064144309,-0.5594193091903864,0.10633443825563242,-0.5550071811116536
1725366405704,0.6065519247173341,-0.5586485906610478,0.10343799713970649,-0.5561538415958743
1725366405751,0.6059782755657254,-0.5594739120334935,0.10164178132485742,-0.5562807021508464
1725366405866,0.6053352181683713,-0.5605771105668464,0.09829587384476254,-0.5564714709117354
1725366405913,0.6044576139360798,-0.5617641636146867,0.09268804997827693,-0.5571902214003912
1725366406028,0.6065383849580678,-0.5591217910738127,0.08754045953494413,-0.5584180139136641
1725366406071,0.6085577191384568,-0.5557769390956723,0.07984167835693896,-0.5607091963251464
1725366406189,0.610800798017716,-0.5522543607015172,0.07480848812905364,-0.5624421715438174
1725366406234,0.6140110412291624,-0.5488007745141176,0.07459169710211315,-0.5623559636607502
1725366406350,0.6158546890828137,-0.5468924968000162,0.0761985390916651,-0.5619834352708727
1725366406393,0.616165409967164,-0.5468188402776203,0.07956262551282908,-0.5612478348278419
1725366406510,0.6158964160313481,-0.5470857925309209,0.07889887509748032,-0.561376618535994
1725366406554,0.6194670872003019,-0.5426169010546842,0.0786163202036941,-0.5618246174412571
1725366406672,0.6210607994753405,-0.5403355512259257,0.07939568006600914,-0.5621541616169728
1725366406718,0.6186360177205739,-0.5425294980501607,0.07896195395964759,-0.5627754713481613
1725366406832,0.6171294421789665,-0.5441914823344028,0.07800586869798415,-0.5629582281122073
1725366406877,0.6166655837277077,-0.5453048223416699,0.07683174189004206,-0.5625505239663607
1725366406994,0.6171304311360527,-0.5455093018472472,0.07402351986519522,-0.562218952962923
1725366407035,0.6204103366282031,-0.5432457225546442,0.07236393444324041,-0.5610156505150784
1725366407154,0.6232454504100547,-0.5407687753506871,0.07325791564651858,-0.560149549624039
1725366407199,0.6251546119364407,-0.5393722370641431,0.07725982256473601,-0.5588293307229726
1725366407315,0.6255528720153999,-0.5383971151466954,0.07516600907456644,-0.5596089900946938
1725366407358,0.6276076387506304,-0.5348918824944119,0.07136192893130126,-0.5611655735365868
1725366407476,0.6298374694686348,-0.5333831991545123,0.0716770944407042,-0.5600620671368333
1725366407518,0.6294713295785853,-0.5334485176570232,0.06776513000225771,-0.5608978618285771
1725366407638,0.6289539893330036,-0.5333234231061814,0.0639853762530892,-0.5620399250001336
1725366407685,0.6277102329450333,-0.535168629023685,0.06186707078851838,-0.5619135765551939
1725366407800,0.626795117878932,-0.5372636736119125,0.06137502017779816,-0.5609890659525754
1725366407844,0.6258410996037472,-0.5395170263445753,0.06139723168824461,-0.5598880926328934
1725366407960,0.6250880453311612,-0.5413124823266349,0.05999653775408316,-0.559147697410056
1725366408003,0.6259304382400809,-0.5424204749937566,0.06054641610912712,-0.5570684395013491
1725366408120,0.6276781765926637,-0.5416767467874641,0.06297188758599084,-0.5555546327706355
1725366408167,0.6267802354763008,-0.5432396443231937,0.06369039703157574,-0.554960141431656
1725366408282,0.6253121079071855,-0.5456871194133034,0.06552200581075537,-0.5540010849859583
1725366408327,0.6255333396736444,-0.5477708011158807,0.0728171628517343,-0.5507747735652272
1725366408443,0.6266194337764042,-0.547930734911653,0.08466514892733167,-0.5476785622151257
1725366408488,0.6276506309755789,-0.548113075536194,0.10196688545711091,-0.5433502518011639
1725366408604,0.6286572721428155,-0.549296761706352,0.11521169809918679,-0.5383208767844425
1725366408645,0.6314973621801088,-0.5491436257376988,0.12556029532707652,-0.5328104466961922
1725366408765,0.6332583019217339,-0.5489811032360101,0.13693776006742706,-0.5280641260346048
1725366408805,0.6333179325255835,-0.5497797438242702,0.14915291369688813,-0.523835888382773
1725366408927,0.6299124422696716,-0.5529625475077942,0.1629954014103286,-0.5204567563656313
1725366408970,0.6217811875444587,-0.5605550417341628,0.17912404995391693,-0.5167985823609819
1725366409088,0.6129965906829582,-0.5687117179092911,0.19424016897400925,-0.5129063447459792
1725366409133,0.6050261997648311,-0.5759036949683322,0.20956257368007564,-0.5082929858187422
1725366409249,0.597247260644991,-0.5794601786419151,0.22153495880493712,-0.5083737533032454
1725366409295,0.5885281276246247,-0.5811165229067512,0.23003040995284435,-0.5128588892632624
1725366409409,0.5817881991442833,-0.5845828849934155,0.2367256520711475,-0.513562369689132
1725366409451,0.577838251439477,-0.5889986394616423,0.24210959900441031,-0.5104571480110996
1725366409570,0.5734102537999997,-0.5934427406326391,0.24527019498258756,-0.5087916330686322
1725366409614,0.5687833606235226,-0.5984748812021035,0.24892851255794238,-0.5063081086489037
1725366409732,0.5657696721970806,-0.6018756143479507,0.2520982458847495,-0.5040802488663064
1725366409775,0.5632976057675269,-0.6047053214106807,0.2537379382440896,-0.5026373844928529
1725366409892,0.5617461791854544,-0.6070165770422141,0.2553837849493377,-0.5007506642546243
1725366409938,0.5582268920907701,-0.6112689646828643,0.25400278861590764,-0.500215526685809
1725366410054,0.5554349394718773,-0.6153745197369704,0.2525643159859139,-0.49901652754486253
1725366410095,0.5566508299151276,-0.6161692300595235,0.25306236147146915,-0.4964219724076859
1725366410214,0.5577402819391932,-0.6166425086471654,0.2534509379877328,-0.49440915896133864
1725366410262,0.5586287233170203,-0.6169084804853376,0.2538007377073326,-0.49289254582482944
1725366410376,0.563129569738927,-0.6135539976354288,0.24793297217748644,-0.4949402196007846
1725366410420,0.5709741479652499,-0.6059151128686329,0.23403022950709831,-0.5020809198023797
1725366410537,0.5737111599933141,-0.6021041814033317,0.22108549213961406,-0.5093596615370463
1725366410583,0.5716246627561277,-0.6023677914613308,0.2101665013336413,-0.5159731877298651
1725366410700,0.5706568286644677,-0.6014909532619592,0.19859653074885086,-0.5226077257534114
1725366410742,0.5711187354073497,-0.5990506535749951,0.18631956110546555,-0.5293833447205794
1725366410859,0.5746000408300533,-0.594344411354458,0.17483992648113214,-0.534808857329323
1725366410907,0.5810180468046989,-0.587524591573904,0.1641518816781483,-0.5387829278333652
1725366411020,0.5851782336730239,-0.582795990567608,0.1522269466408501,-0.5429016715115585
1725366411066,0.5877640378269027,-0.579364604326482,0.13957736342439378,-0.5471638243803486
1725366411181,0.5921723785831916,-0.5746136627581707,0.12981698194949826,-0.5498168456970813
1725366411225,0.5971596866901067,-0.5692368306055209,0.12075559631564053,-0.5520759234315596
1725366411342,0.5993932756688942,-0.5672001770758359,0.11190642856107587,-0.5536141358877662
1725366411383,0.6033435788061348,-0.564246810149609,0.10793504790819365,-0.5531293597183689
1725366411506,0.6064811504280218,-0.5620267129065779,0.10600585993186792,-0.5523308300421365
1725366411546,0.6057749568669873,-0.5636636365016745,0.10284825337989846,-0.5520346395790867
1725366411665,0.6051195644944402,-0.5645237775260654,0.0971066502750631,-0.552913660299795
1725366411711,0.6045132597026518,-0.5648536924648906,0.08924555850003515,-0.5545622194492427
1725366411826,0.6046879331917305,-0.5645255773708935,0.08155980326692625,-0.5558879153547349
1725366411871,0.607250465136424,-0.5606877046317768,0.07392802786223857,-0.5580419492858454
1725366411987,0.6087439094280981,-0.557679354768125,0.06729060823280081,-0.560264726752687
1725366412033,0.6105079764840643,-0.5550591254495497,0.06431655822465218,-0.5612956068264289
1725366412149,0.6114205776284622,-0.5532241899600632,0.0657107558801541,-0.5619519280660654
1725366412193,0.6114416567184509,-0.5524521277184097,0.07173557981333566,-0.5619517360037626
1725366412308,0.6118608146298082,-0.5515114298559872,0.07880669405273433,-0.561472164253252
1725366412355,0.6120474590992276,-0.5510689230232783,0.08630389807111687,-0.5606002025203646
1725366412471,0.6115322590328217,-0.5513964815935367,0.09239372435710695,-0.5598692846976919
1725366412512,0.6114703526348012,-0.5513213467639722,0.09838267435661285,-0.5589898298157779
1725366412630,0.6111738125886861,-0.5496798913650708,0.09985463868714617,-0.5606671374062805
1725366412676,0.6111011097680373,-0.5480844796549976,0.10055011580082017,-0.5621819198569314
1725366412791,0.6118570215414877,-0.5458312305741612,0.10264901044112715,-0.5631717620546453
1725366412838,0.6110783460100453,-0.5462101101804698,0.10474291742974388,-0.5632643179028582
1725366412954,0.6092814762049169,-0.5473225915558718,0.10728005397272011,-0.563653309708842
1725366412995,0.6064573320495564,-0.5487385440711268,0.10957272552977138,-0.5648799274837188
1725366413114,0.6046261589810364,-0.5480137230952821,0.11143956919769354,-0.5671766828706185
1725366413158,0.603353991849483,-0.5471818440449718,0.11490941537207867,-0.5686403224584808
1725366413275,0.6028947108397151,-0.5459974420356791,0.12082060965457717,-0.5690405444383447
1725366413320,0.6013214288860566,-0.5458641836262469,0.12603046593705014,-0.5697026889985444
1725366413435,0.6000263224614765,-0.5466268825198526,0.1304558099641959,-0.5693406232709636
1725366413478,0.5993155242789645,-0.5482452323624285,0.1349133136336462,-0.5674913791014679
1725366413597,0.5986376372989037,-0.5509067673818611,0.13873136595849503,-0.5647019753474785
1725366413636,0.5997922342792205,-0.5523072309456606,0.14311351935989133,-0.5610031362834823
1725366413758,0.602655432382365,-0.5512550746113117,0.14769352952088108,-0.5577731562857491
1725366413802,0.6071119963470278,-0.547783511244772,0.15227923736273025,-0.5551209621047474
1725366413919,0.610090997100653,-0.5445059501990636,0.15502312458050765,-0.5543194713338533
1725366413965,0.612888702748032,-0.5410909982028623,0.1593922777231095,-0.5533372131981579
1725366414079,0.6154516783678251,-0.5388161906880548,0.16462387750056984,-0.5511763086375523
1725366414124,0.6173406828650934,-0.5363548538107298,0.16636247421303665,-0.5509423556480728
1725366414241,0.6195443415059793,-0.5335125188959504,0.16679628067646582,-0.5510972707623567
1725366414285,0.6219811978016497,-0.5303716630381796,0.16583848884338673,-0.5516728054249935
1725366414402,0.6216909367111019,-0.5312069109317439,0.165542712851781,-0.551285050777998
1725366414446,0.6204364129635168,-0.5333991288368997,0.16653432563734122,-0.5502820596835021
1725366414564,0.6138681054853438,-0.5404371935191681,0.17224386867916322,-0.5490224390964318
1725366414609,0.6020579904750273,-0.5519977124091411,0.18316099276013542,-0.5470619273275823
1725366414726,0.5931805689736562,-0.5604487439783186,0.19162641809148614,-0.5452644623067242
1725366414770,0.5868441540168291,-0.5663794345075329,0.1968566902860795,-0.5441284026337992
1725366414886,0.5817762998913992,-0.5717271634624587,0.2010993409691899,-0.5424236743594452
1725366414928,0.5780826529689628,-0.5764210715419823,0.2044762510740932,-0.5401376281703052
1725366415047,0.5739250447484979,-0.5813689328758792,0.20638321825292172,-0.538540782226159
1725366415093,0.5696449075369937,-0.5863067775139801,0.20734371466308182,-0.5373617272825231
1725366415208,0.5684869442775118,-0.5870244130830924,0.20951410805028567,-0.5369625416715408
1725366415250,0.5656901820344669,-0.5895055637441691,0.21148807810475279,-0.5364239005525753
1725366415369,0.5636592006766022,-0.5921049316165169,0.2129490199397052,-0.535119398223175
1725366415411,0.5630814587478646,-0.592920139949204,0.21165447851669775,-0.5353385472584782
1725366415530,0.5630445410308216,-0.5932361510022828,0.2107234585291299,-0.5353945629018939
1725366415574,0.5642173664276304,-0.5930269365498501,0.21212355300194682,-0.5338365051301751
1725366415691,0.5651967585581953,-0.5938883796865524,0.2135113538719644,-0.5312834632814684
1725366415740,0.5653739818212794,-0.5947251510091336,0.21049025773739957,-0.5313643823539155
1725366415852,0.5655954566353247,-0.5951976387927088,0.20822333301012005,-0.5314927975045564
1725366415895,0.5657382014141336,-0.596761169002871,0.20960702433408734,-0.5290380798967474
1725366416013,0.5646917708547826,-0.5992699275761817,0.20981710064207792,-0.5272338590320992
1725366416058,0.5654988938989208,-0.5993038618418547,0.2102708074495437,-0.5261483343269777
1725366416174,0.5666722414445121,-0.5993501575759964,0.21129738975926596,-0.5244190809560628
1725366416217,0.5681474794360097,-0.5995031683736792,0.21292994249512456,-0.5219820229753624
1725366416335,0.5685064340640514,-0.6005562805827135,0.2150224461650425,-0.5195170217862307
1725366416377,0.5651447926950448,-0.6048486028743059,0.21503336499087655,-0.5181989799597981
1725366416496,0.5615775213382613,-0.6078586877658717,0.21603527229873062,-0.5181382676061869
1725366416535,0.559633656919351,-0.6089295391844155,0.22199713613320327,-0.5164612840285183
1725366416656,0.559624938587638,-0.608214168770015,0.22359413049005658,-0.5166247359821033
1725366416702,0.5620563367866357,-0.6049413641051882,0.22054601263138257,-0.5191320415702928
1725366416819,0.5624137521187089,-0.6027025986457388,0.2141682768893392,-0.5239964677244304
1725366416861,0.560939781635874,-0.6021722439344427,0.20684936824556516,-0.5291015865310429
1725366416980,0.5618177047471663,-0.5994171170006571,0.1962483582797974,-0.5353004468069595
1725366417024,0.5649593274249397,-0.5944010892311443,0.18230865459804194,-0.5424683013181885
1725366417140,0.5663645411662984,-0.5913927462198142,0.17081672650543409,-0.5480031680328523
1725366417182,0.5660796042090035,-0.5906165000088031,0.16202214783882343,-0.5517924022905932
1725366417302,0.5659499027269222,-0.5899204780885539,0.1530140289075312,-0.5552308025430908
1725366417347,0.5661441223582638,-0.5886799073061985,0.14314230388802293,-0.5589696595440449
1725366417462,0.5680799032263889,-0.5861761708063302,0.13917565813289048,-0.5606361177380578
1725366417507,0.568140054566933,-0.5866656907325309,0.1389047988768981,-0.5601300764670409
1725366417624,0.5688414395067729,-0.5869176679839967,0.13536173605095161,-0.5600216675463211
1725366417669,0.5732409742557689,-0.5828466125719237,0.1296677442932962,-0.5611335738820296
1725366417784,0.5767169243770275,-0.5795109042501604,0.12500052469537498,-0.5620850200976222
1725366417826,0.5784289438558885,-0.579301974696427,0.12295712204458113,-0.5609908423148241
1725366417946,0.5800926937302158,-0.5791346266090385,0.11977988279971405,-0.5601324223964529
1725366417993,0.5809327013999691,-0.5790520755358384,0.11358789937319001,-0.5606368516051706
1725366418108,0.5817574977669544,-0.5795267837624515,0.10686140513076656,-0.5606135574416292
1725366418153,0.5822453986316408,-0.5801931941272556,0.09829383726522378,-0.5609852714790042
1725366418267,0.5833903501213588,-0.5801900732394679,0.08902460159662075,-0.5613464158701135
1725366418309,0.5864645628680232,-0.5780229864606306,0.08000382745337918,-0.5617367098703466
1725366418429,0.5874660105761683,-0.5767383147538633,0.07592417955264334,-0.5625763251967263
1725366418474,0.5867949119280882,-0.5764530490600144,0.07776312314566974,-0.5633174151784687
1725366418589,0.5879610529549165,-0.5734096087496922,0.08177210354916566,-0.5646384187095449
1725366418634,0.5904994749665619,-0.5686854360276185,0.08845667112913069,-0.5657584840256883
1725366418752,0.5919981294163709,-0.566208603242905,0.09398212822449134,-0.5657856413480566
1725366418797,0.5937746243511897,-0.564470271240661,0.09940507218031676,-0.564733246751884
1725366418912,0.5953627850798732,-0.5612462840189536,0.1024345939917616,-0.5657321952749337
1725366418958,0.5946380717229148,-0.5621552127612098,0.1058894039129652,-0.5649553208546756
1725366419073,0.5937568404985137,-0.5633961948290651,0.11008082233476338,-0.5638437324006136
1725366419117,0.5944194039134401,-0.5622637871061342,0.11530639310204045,-0.5632312506156383
1725366419234,0.5959170260380552,-0.5598876757136984,0.11954314015914579,-0.5631324234163428
1725366419280,0.597715235524662,-0.5563713708863895,0.12149976348112057,-0.5642917705883448
1725366419394,0.5983778348675746,-0.5543474302803699,0.12103545392477347,-0.5656795136594289
1725366419438,0.5990891853281818,-0.5531138983087104,0.12027308914641546,-0.5662963425166503
1725366419556,0.5988688953846191,-0.5534051164775223,0.12085917281285291,-0.5661200257403894
1725366419601,0.5987226768708849,-0.5522552281244923,0.12074011203591542,-0.5674214875692334
1725366419718,0.5985633840341176,-0.5507559579486825,0.12294157405294083,-0.5685728796267369
1725366419764,0.5962404901284032,-0.552505226764242,0.12735006578453736,-0.5683460328658143
1725366419878,0.5929428707022778,-0.5552899616583737,0.133428147947788,-0.5676871849002819
1725366419923,0.5896322551155333,-0.5580890287298027,0.1422978181803116,-0.5662347310788338
1725366420044,0.5878243504775615,-0.5593538398332215,0.15100790216701804,-0.5646082078154547
1725366420080,0.5872928685151706,-0.5592092076840157,0.15904653834650984,-0.5630953269852541
1725366420201,0.5884479640086276,-0.5566657437472529,0.1673265930197547,-0.5620089453565843
1725366420246,0.5911752799418049,-0.5520844872677423,0.1763416294026432,-0.5609083142935782
1725366420362,0.5926061620768334,-0.5502463992796055,0.18375028366245505,-0.5588225747071801
1725366420406,0.5926769820202552,-0.5496699821638629,0.18605998534315973,-0.55855043420039
1725366420523,0.5920651419834307,-0.5492904879004336,0.1892466475428094,-0.5585020447089262
1725366420569,0.5901612625371856,-0.5502462495923808,0.19374114428188946,-0.5580350508905139
1725366420684,0.5877430204062829,-0.5517428469191042,0.20015233227530568,-0.5568455950459312
1725366420727,0.5825907156215147,-0.556746282662927,0.20772846392047106,-0.5545002435435583
1725366420845,0.5741433494289798,-0.5636898944782268,0.21980859348066403,-0.5516314887691331
1725366420891,0.5636860724243715,-0.5711263166005588,0.23826694673156956,-0.5470846409252226
1725366421007,0.5562487458961743,-0.574440414261579,0.25369720377177435,-0.5442823458006896
1725366421051,0.5508924460000761,-0.5750579128104202,0.2657081168268199,-0.5433462123789227
1725366421168,0.5453979284475583,-0.5778865843996491,0.2740879546959591,-0.54172316574668
1725366421210,0.5406398414631984,-0.5821053670213758,0.27953976000719977,-0.5391840373032885
1725366421333,0.5355563396671108,-0.5878395282773137,0.2834717143211901,-0.5359737710157811
1725366421373,0.5303617330532955,-0.5947358173799436,0.2857344023644355,-0.5323171901634906
1725366421489,0.527978327989188,-0.5982034841751666,0.2876113739815097,-0.5297840826703843
1725366421534,0.5265536408714108,-0.6005714522631096,0.28905960796289487,-0.5277307429513449
1725366421651,0.526179852894183,-0.6025725073321867,0.2909399840689738,-0.5247809652470288
1725366421693,0.5237344368066024,-0.6063249562597456,0.28874825880741045,-0.5241151878692101
1725366421812,0.5213926502271311,-0.6100635105242093,0.28706321088559617,-0.5230362610489433
1725366421853,0.5222754535918308,-0.6112388058681221,0.2888448876013066,-0.519792365933695
1725366421972,0.5227539898367755,-0.6129334038311589,0.29018232396303834,-0.5165608651815314
1725366422018,0.5217814242476616,-0.6150733521662394,0.28742162485027545,-0.5165440216801417
1725366422133,0.5213695318465501,-0.6168565097270087,0.2848153658975416,-0.5162771203706122
1725366422175,0.5218398226870676,-0.6180186203769226,0.28263073148392387,-0.5156123097310584
1725366422294,0.5222651820703086,-0.6192013582882557,0.2839742411152317,-0.5130179215915123
1725366422338,0.5219893927048598,-0.6200202301755428,0.28567424302124644,-0.5113630950224278
1725366422454,0.5217099504678402,-0.6211971829940576,0.2872510256714372,-0.5093325393824728
1725366422498,0.5205629019461019,-0.6224813901521056,0.2852355834841619,-0.5100704323387163
1725366422616,0.5201477437315788,-0.6231777113967139,0.2835122262167999,-0.5106042325469855
1725366422661,0.521629574988162,-0.6223524042292677,0.28311694347689953,-0.510318398418103
1725366422778,0.5222504303295046,-0.6226250041169903,0.2849222848380919,-0.5083422900680271
1725366422818,0.520396297522436,-0.6245427072606126,0.2853730030311816,-0.5076380102725666
1725366422937,0.5188430643629791,-0.6268126755100025,0.2859825736831798,-0.5060846884978546
1725366422984,0.5189556857015686,-0.628220542169646,0.287633977292328,-0.5032798841411085
1725366423099,0.5221470096446759,-0.6264746671212925,0.28443398696865335,-0.503973510049392
1725366423144,0.5274198669045163,-0.6222315035990623,0.275512297764015,-0.5086739758470696
1725366423260,0.5349589394586911,-0.616219179726854,0.2626662094703569,-0.5148779642133369
1725366423303,0.5439983578417372,-0.608555539453432,0.24472169170124392,-0.5232945974084932
1725366423421,0.550265342836915,-0.6028600019085537,0.2266317647739077,-0.531418774383118
1725366423466,0.5542784471741368,-0.5989139060551893,0.2090600476794825,-0.5388612368654809
1725366423583,0.5581245149646307,-0.5951751693462768,0.19253855958748167,-0.5451535991453272
1725366423628,0.5616048248599339,-0.5920935562588941,0.17717949106486006,-0.5501205952123008
1725366423744,0.5643069611200858,-0.5903275189379281,0.16479369575643962,-0.5530950296783891
1725366423787,0.5665354416310435,-0.5893841132087482,0.15496753530913107,-0.5546611789852153
1725366423905,0.5665977623939459,-0.5900345210894805,0.14612857897439382,-0.5563026855766608
1725366423950,0.5644186150545408,-0.5926598683243924,0.13875572971484382,-0.5576134457928084
1725366424066,0.5663298983137206,-0.5914017524320585,0.13496459922228166,-0.557941726753816
1725366424106,0.5695214930374182,-0.5884753742073707,0.13138369235356817,-0.5586415024892691
1725366424226,0.5722844134185346,-0.5859604363507155,0.12927699942570817,-0.55895292700671
1725366424270,0.5727741768836717,-0.5866262793857734,0.12838099319347063,-0.5579584852082591
1725366424388,0.5733207454746193,-0.5874004678544483,0.12617787105639203,-0.5570845160552199
1725366424429,0.5744494787959807,-0.5861961155565546,0.12066779191641114,-0.5584095221353681
1725366424549,0.576436714500492,-0.5840361798333121,0.11579426447046871,-0.5596553789050298
1725366424595,0.579488804644259,-0.5809260798742643,0.11208411791385689,-0.5604951074945796
1725366424710,0.5831476859287694,-0.5770371594546292,0.10816544212543895,-0.5614865360222472
1725366424753,0.5854454128571808,-0.5754036197529919,0.10379037505813501,-0.5615976326382893
1725366424871,0.5890234584773378,-0.5724074614455508,0.09647075188746894,-0.5622227827784307
1725366424914,0.5951788894353579,-0.5650477865583111,0.08521188712027578,-0.5649973652765546
1725366425034,0.6009611738923409,-0.5575397931003184,0.0764894107073352,-0.5675776745373606
1725366425078,0.6067286807416378,-0.5514783658798912,0.07323197724632982,-0.5677930938647895
1725366425193,0.6098336398614198,-0.5485831401201126,0.07252935652957777,-0.5673614037901543
1725366425236,0.6111390929702449,-0.547849872073609,0.07499369741878302,-0.5663439520820336
1725366425355,0.6121248960930206,-0.5474501607826247,0.07827985270688886,-0.5652200436134366
1725366425400,0.612797999853601,-0.5473689969855264,0.08239630367001186,-0.5639828380864121
1725366425516,0.6151079250650726,-0.5453787165971659,0.08544424833737833,-0.5629418943648
1725366425561,0.6201741730934468,-0.5395136205440638,0.08761742034706653,-0.5627008405245375
1725366425678,0.6236715685389336,-0.5341505710799189,0.08852628765471615,-0.5638085121787869
1725366425718,0.6239128212730976,-0.5332024268400304,0.08920279722854084,-0.5643321933307983
1725366425838,0.6232583990801277,-0.5331968841431609,0.09040791959625147,-0.5648685323067473
1725366425879,0.6225080537782555,-0.5341685630558504,0.09453642684797234,-0.5641015274069682
1725366425999,0.6201934226193431,-0.5367862247940477,0.09978987584836733,-0.563260728339218
1725366426045,0.6160709153331543,-0.5396190874592193,0.10320655294040157,-0.5644610483996297
1725366426160,0.6128285318772589,-0.5401316198402591,0.10824607947615578,-0.5665525660024346
1725366426205,0.6089858652407942,-0.5419555203734927,0.11649590438982982,-0.5673174897127826
1725366426320,0.6053283346243586,-0.5432310383832755,0.12338236364696904,-0.568554692689117
1725366426363,0.6037657497168053,-0.5414422579192284,0.1302451218909387,-0.5703888226743633
1725366426483,0.6033339226369778,-0.5381011838724027,0.13570620839247982,-0.5727295336494643
1725366426527,0.603717275735705,-0.533825839888365,0.13985157604817586,-0.5753233528395851
1725366426643,0.6048975142728874,-0.5285942575452444,0.14438651016258602,-0.5777885805376768
1725366426685,0.6073908685133581,-0.5221957551499167,0.1506246131751968,-0.579396368694022
1725366426805,0.6085442273537348,-0.5192497064041075,0.15743716456320367,-0.5790226290638328
1725366426846,0.6119926750720868,-0.513975961934573,0.1660997094297115,-0.577671673824247
1725366426965,0.6159438942341119,-0.507529784205441,0.17380250572224415,-0.5769049543076962
1725366427011,0.6204389840997571,-0.5006625499758998,0.1822544470243731,-0.5754787525189189
1725366427126,0.6222495257531924,-0.49785434689474983,0.18856688678534908,-0.5739243035331496
1725366427168,0.6253427537690731,-0.4927267869459143,0.19377227750101056,-0.5732530490163479
1725366427287,0.62908697537974,-0.48762147238798986,0.20043566254160664,-0.5712271196776693
1725366427330,0.6304278815657487,-0.48660653309083324,0.20540705401220197,-0.5688433090578374
1725366427448,0.6316718971237771,-0.4862371753998202,0.20891125813943304,-0.5664981110876292
1725366427494,0.6332855850118511,-0.4851785237582581,0.2092065913592425,-0.5654942705561232
1725366427609,0.6318693935925765,-0.48766687449323604,0.21276349607587106,-0.5636078279269379
1725366427651,0.6266816316331497,-0.4954928597125738,0.2218116005796185,-0.5590675919741517
1725366427770,0.617737480348198,-0.5041462171699091,0.2362365697390156,-0.5553640969708736
1725366427816,0.6051995404799381,-0.5129202585771258,0.2558637191162972,-0.5524310651873434
1725366427931,0.5954479832681021,-0.5188309148063176,0.2701432515935419,-0.5507075491416998
1725366427975,0.5876899856281985,-0.5234969986684541,0.2788802856623445,-0.550270078639878
1725366428092,0.5826777473447022,-0.5285821598270696,0.28507668515465295,-0.5475571446370585
1725366428138,0.5808899482704638,-0.5334994346889299,0.2889728924904673,-0.5426231552289515
1725366428253,0.5780856813236593,-0.5403469377257528,0.29126326407589087,-0.5375944967527286
1725366428298,0.5743905726190073,-0.5489046999319188,0.2919297382434646,-0.5324998858292473
1725366428415,0.5713749612972792,-0.5571912529595655,0.29057647327575054,-0.527857816468137
1725366428456,0.5691576671953118,-0.5651348760421552,0.28745327582604524,-0.5235004641549843
1725366428576,0.5665808510266823,-0.5714194438636012,0.28455593113226496,-0.5210507465515646
1725366428617,0.5632252231090786,-0.5767271568566715,0.2822539471436923,-0.5200921494500323
1725366428736,0.5609701046736522,-0.5808153456864346,0.28330574040075046,-0.5174011338734793
1725366428775,0.5577216901060157,-0.5849409903595492,0.28301164620042674,-0.5164251758942467
1725366428898,0.5554559317959736,-0.5879472678068767,0.28047093233490195,-0.5168392150623696
1725366428943,0.5564723970258814,-0.5887983923448759,0.2813892279172182,-0.5142713553490136
1725366429060,0.5549498045153648,-0.5922092529703903,0.279746487774264,-0.5128945483650357
1725366429102,0.5562279097379921,-0.5925670436617965,0.2783021462969148,-0.5118815552068209
1725366429219,0.5577012574349977,-0.5929257822081669,0.27741147347287426,-0.5103441962380533
1725366429260,0.5569326157873499,-0.5960939425517783,0.2766655277810833,-0.5078919755843283
1725366429381,0.5557461387427244,-0.5995750805506439,0.2765427927863971,-0.5051534774829736
1725366429426,0.5545284196098652,-0.6019921615967831,0.2740974962627784,-0.5049497319174394
1725366429542,0.5532618525229575,-0.6039746376864793,0.2723368131801291,-0.5049243703380168
